,Марка,Модель,Год,Город,Пробег(км),Объем двигателя (см³),Мощность двигателя (л.с.),Цилиндров,Коробка,Привод,Цвет,Цена(руб),Форма двигателя
14882,Triumph,Triumph Street Triple,2009,Москва,19822,675,106.0,3.0,МКПП-6,цепь,чёрный,499000,рядное
14883,Triumph,Triumph Street Triple,2009,Москва,30518,675,106.0,3.0,МКПП-6,цепь,красный,499000,рядное
14884,Triumph,Triumph Speed Triple,2023,Москва,1,1200,180.0,3.0,МКПП-6,цепь,красный,1899000,рядное
14885,Triumph,Triumph Rocket III,2015,Москва,10290,2300,140.0,3.0,МКПП-6,кардан,чёрный,1499000,рядное
14886,Triumph,Triumph Speed Triple,2011,Владивосток,14948,1050,145.0,3.0,МКПП-6,цепь,красный,720000,рядное
14887,Triumph,Triumph Trident 660,2021,Москва,15673,660,81.0,3.0,МКПП-6,цепь,серый,856820,рядное
14888,Triumph,Triumph Speed Twin,2019,Москва,7920,1200,98.0,2.0,МКПП-6,цепь,чёрный,1375642,рядное
14889,Triumph,Triumph Street Twin,2013,Владивосток,6377,900,55.0,2.0,МКПП-5,цепь,красный,875000,рядное
14890,Triumph,Triumph Rocket III,2005,Владивосток,5608,2300,167.0,3.0,МКПП-5,кардан,чёрный,969000,рядное
14891,Triumph,Triumph Tiger 800,2014,Иркутск,18052,799,95.0,3.0,МКПП-6,цепь,белый,785000,рядное
14892,Triumph,Triumph Rocket III,2020,Владивосток,5840,2500,165.0,3.0,МКПП-6,кардан,красный,2731000,рядное
14893,Triumph,Triumph Thunderbird 1600,2010,Владивосток,18000,1600,86.0,2.0,МКПП-5,ремень,чёрный,510000,рядное
14894,Triumph,Triumph Rocket III,2005,Владивосток,10000,2300,147.0,3.0,МКПП-5,кардан,чёрный,830000,рядное
14895,Triumph,Triumph Bonneville Bobber,2021,Красноярск,1326,1200,77.0,2.0,МКПП-6,цепь,красный,1890000,рядное
14896,Triumph,Triumph Scrambler,2023,Владивосток,2,900,90.0,2.0,МКПП-6,цепь,чёрный,1178000,рядное
14897,Triumph,Triumph Scrambler,2012,Владивосток,9000,865,89.5,2.0,МКПП-5,цепь,зелёный,560000,рядное
14898,Triumph,Triumph Thruxton,2017,Владивосток,16000,1200,98.0,2.0,МКПП-6,цепь,красный,999000,рядное
14899,Triumph,Triumph Rocket III,2007,Владивосток,9000,2300,148.0,3.0,МКПП-5,кардан,серый,660000,рядное
14900,Triumph,Triumph Bonneville T100,2012,Владивосток,7000,865,59.0,2.0,МКПП-5,цепь,золотистый,650000,рядное
14901,Triumph,Triumph Tiger Explorer,2019,Владивосток,10000,1200,137.0,3.0,МКПП-6,кардан,белый,1610000,рядное
14902,Triumph,Triumph Thruxton,2013,Владивосток,2340,900,68.0,2.0,МКПП-5,цепь,красный,1326000,рядное
14903,Triumph,Triumph Speed Triple,2015,Владивосток,9000,1050,145.0,3.0,МКПП-6,цепь,белый,670000,рядное
14904,Triumph,Triumph Thruxton,2013,Владивосток,17000,900,98.0,2.0,МКПП-6,цепь,чёрный,590000,рядное
14905,Triumph,Triumph Bonneville Bobber,2023,Владивосток,1,1200,77.0,2.0,МКПП-6,цепь,красный,1819000,рядное
14906,Vento,Vento Riva II,2021,Богданович,768,110,7.0,4.0,МКПП-4,цепь,чёрный,70000,рядное
14907,Vento,Vento Riva II,2022,Омск,3000,49,10.0,1.0,МКПП-4,цепь,пурпурный,62500,рядное
14908,Vento,Vento Mountrack,2020,Никольское,200,125,9.0,2.0,МКПП-4,цепь,чёрный,60000,рядное
14909,Vento,Vento Ranger 250,2015,Константиновск,690,250,22.0,1.0,МКПП-5,цепь,серебристый,165000,рядное
14910,Vento,Vento Riva II,2022,Быково,81,125,10.0,1.0,МКПП-4,цепь,синий,65000,рядное
14911,Vento,Vento Riva II,2019,Калинино,700,49,9.0,1.0,МКПП-4,цепь,красный,37000,рядное
14912,Vento,Vento Ranger 250,2014,Пенза,217465,250,21.0,1.0,МКПП-5,цепь,чёрный,90000,рядное
14913,Vento,Vento Riva II,2018,Алапаевск,6309,49,7.0,1.0,МКПП-4,цепь,синий,55000,рядное
14914,Vento,Vento Riva II,2022,Калуга,260,125,10.0,1.0,МКПП-4,цепь,чёрный,70000,рядное
14915,Vento,Vento Ranger 250,2013,Волгоград,65148,250,21.0,1.0,МКПП-5,цепь,серый,80000,рядное
14916,Vento,Vento Colt 250,2023,Кострома,500,250,18.0,1.0,МКПП-5,цепь,красный,155000,рядное
14917,Vento,Vento Riva II,2022,Майкоп,2000,200,10.0,1.0,МКПП-5,цепь,синий,110000,рядное
14918,Vento,Vento Riva II,2022,Екатеринбург,500,110,11.0,4.0,МКПП-4,цепь,чёрный,75000,рядное
14919,Vento,Vento Gladiator,2022,Нефтекамск,750,125,11.0,1.0,МКПП-4,цепь,синий,70000,рядное
14920,Vento,Vento Gladiator,2020,Тюмень,6000,125,8.0,4.0,МКПП-4,цепь,чёрный,40000,рядное
14921,Vento,Vento Riva II,2020,Михайловка,100,110,7.0,1.0,МКПП-4,цепь,серый,60000,рядное
14922,Vento,Vento Riva II,2021,Березово,4000,110,7.0,2.0,МКПП-4,цепь,красный,55000,ротор
14923,Vento,Vento Gladiator,2023,Промышленная,100,125,7.0,1.0,МКПП-4,цепь,оранжевый,70000,рядное
14924,Vento,Vento Gladiator,2005,Москва,512,149,13.0,1.0,МКПП-4,цепь,чёрный,140000,рядное
14925,Vento,Vento Riva II,2021,Урдома,1173,125,9.0,1.0,МКПП-4,цепь,красный,65000,рядное
14926,Vento,Vento Riva II,2021,Чебоксары,4500,48,9.0,1.0,МКПП-4,цепь,белый,30000,рядное
14927,Vento,Vento Gladiator,2017,Новомосковск,1500,125,11.0,1.0,МКПП-4,цепь,красный,55000,рядное
14928,Vento,Vento Gladiator,2023,Нижний Новгород,10,170,12.0,1.0,Вариатор,цепь,чёрный,150000,рядное
14929,Vento,Vento Riva II,2021,Аргаяш,1319,110,7.0,4.0,МКПП-4,цепь,синий,49000,v-образное
14930,Vento,Vento Riva II,2023,Ростов-на-Дону,1,49,6.0,1.0,МКПП-4,цепь,красный,75000,рядное
14931,Vento,Vento Riva II,2023,Пермь,2700,110,8.0,1.0,МКПП-4,цепь,оранжевый,60000,рядное
14932,Vento,Vento Riva II,2023,Ростов-на-Дону,555,110,11.0,1.0,МКПП-4,цепь,синий,69999,рядное
14933,Vento,Vento Riva II,2021,Абдулино,565,125,125.0,4.0,МКПП-4,цепь,зелёный,65000,оппозитное
14934,Vento,Vento Gladiator,2021,Янаул,4200,110,8.0,1.0,МКПП-4,цепь,чёрный,45000,рядное
14935,Vento,Vento Riva II,2021,Бисерть,2000,125,9.0,1.0,МКПП-4,цепь,зелёный,60000,рядное
14936,Vento,Vento Riva II,2021,Верхозим,5850,110,7.0,1.0,МКПП-4,цепь,синий,45000,рядное
14937,Vento,Vento Mountrack,2022,Ершов,30,125,9.0,2.0,МКПП-4,цепь,зелёный,100000,рядное
14938,Vento,Vento Riva II,2022,Лошкари,6500,110,110.0,1.0,МКПП-4,цепь,чёрный,50000,v-образное
14939,Vertigo,Vertigo Nitro Works,2023,Москва,1,300,32.0,1.0,МКПП-6,цепь,зелёный,975000,рядное
14940,Vertigo,Vertigo Jaime Busto Replica,2022,Москва,100,300,35.0,1.0,МКПП-6,цепь,чёрный,785000,рядное
14941,Vertigo,Vertigo Vertical R3,2021,Москва,50,300,25.0,1.0,МКПП-6,цепь,белый,685000,рядное
14942,Vertigo,Vertigo Nitro Works,2022,Москва,3,300,32.0,1.0,МКПП-6,цепь,зелёный,800000,рядное
14943,Vertigo,Vertigo Nitro Works,2020,Мытищи,15,300,32.0,1.0,МКПП-6,цепь,зелёный,550000,рядное
14944,Victory,Victory High-Ball,2013,Москва,21395,1731,100.0,2.0,МКПП-6,ремень,чёрный,795490,v-образное
14945,Victory,Victory Vegas Jackpot,2007,Владивосток,21000,1640,90.0,2.0,МКПП-6,ремень,чёрный,510000,v-образное
14946,Victory,Victory Hammer S,2008,Павловская Слобода,27068,1700,88.0,2.0,МКПП-5,ремень,чёрный,900000,v-образное
14947,Victory,Victory Gunner,2014,Томск,55000,1740,95.0,2.0,МКПП-6,ремень,серый,900000,v-образное
14948,Victory,Victory Magnum,2015,Санкт-Петербург,18900,1732,97.0,2.0,МКПП-6,ремень,чёрный,1250000,v-образное
14949,Victory,Victory Hammer,2008,Рязань,25582,1634,86.0,2.0,МКПП-6,ремень,красный,820000,v-образное
14950,Victory,Victory Vision Tour,2013,Москва,554,1731,77.0,2.0,МКПП-6,ремень,пурпурный,1800000,v-образное
14951,Victory,Victory Vision Tour,2008,Калининград,29000,1732,97.0,2.0,МКПП-6,ремень,пурпурный,1000000,v-образное
14952,Victory,Victory Kingpin,2008,Москва,27500,1600,86.0,2.0,МКПП-6,ремень,чёрный,625000,v-образное
14953,Victory,Victory Kingpin,2007,Санкт-Петербург,29852,1634,89.0,2.0,МКПП-6,ремень,синий,720000,v-образное
14954,Victory,Victory Vegas,2017,Москва,11150,1731,88.0,2.0,МКПП-6,ремень,чёрный,1490000,v-образное
14955,Victory,Victory Vision Tour,2012,Обнинск,70500,1750,83.0,2.0,МКПП-6,ремень,чёрный,1250000,v-образное
14956,Victory,Victory Magnum,2015,Москва,56000,1700,92.0,2.0,МКПП-6,ремень,чёрный,1100000,v-образное
14957,Victory,Victory Vegas,2017,Омск,5600,1731,88.0,2.0,МКПП-6,ремень,красный,2400000,v-образное
14958,Victory,Victory Magnum,2016,Балашиха,47000,1731,93.0,2.0,МКПП-6,ремень,белый,1400000,v-образное
14959,Victory,Victory Vegas,2017,Омск,15500,1800,106.0,4.0,МКПП-6,ремень,пурпурный,1350000,v-образное
14960,Victory,Victory Hard Ball,2012,Москва,50000,1800,100.0,2.0,МКПП-6,ремень,чёрный,1000000,v-образное
14961,Victory,Victory High-Ball,2012,Красноярск,24000,1800,100.0,2.0,МКПП-5,ремень,чёрный,990000,v-образное
14962,Victory,Victory Vegas Jackpot,2008,Владивосток,16000,1650,90.0,2.0,МКПП-6,ремень,пурпурный,660000,v-образное
14963,Victory,Victory Vision Tour,2012,Владивосток,13000,1740,96.0,2.0,МКПП-6,ремень,пурпурный,1010000,v-образное
14964,Victory,Victory Kingpin Tour,2006,Янтарный,26000,1640,85.0,2.0,МКПП-6,ремень,серебристый,699999,v-образное
14965,Victory,Victory Hard Ball,2013,Москва,40727,1800,100.0,2.0,МКПП-6,ремень,чёрный,1100000,v-образное
14966,Victory,Victory Kingpin,2008,Гатчина,36000,1600,86.0,2.0,МКПП-6,ремень,белый,830000,v-образное
14967,Victory,Victory Vegas 8-Ball,2013,Саратов,5000,1634,85.0,2.0,МКПП-5,ремень,чёрный,980000,v-образное
14968,Victory,Victory Hammer S,2011,Самара,36700,1731,97.0,2.0,МКПП-6,ремень,белый,1150000,v-образное
14969,Victory,Victory Vegas 8-Ball,2015,Владивосток,41003,1737,97.0,2.0,МКПП-5,ремень,чёрный,799000,v-образное
14970,Victory,Victory Hammer S,2007,Касимов,22000,1734,97.0,2.0,МКПП-6,ремень,чёрный,810000,v-образное
14971,Victory,Victory Vegas Jackpot,2009,Москва,800,1730,90.0,2.0,МКПП-6,ремень,белый,1900000,v-образное
14972,Victory,Victory Cross Country,2014,Владивосток,17040,1800,97.0,2.0,МКПП-6,ремень,красный,1130000,v-образное
14973,Victory,Victory Cross Country,2011,Москва,79000,1800,97.0,2.0,МКПП-6,ремень,чёрный,800000,v-образное
14974,Victory,Victory Vision Tour,2008,Москва,28000,1800,100.0,2.0,МКПП-6,ремень,пурпурный,1000000,v-образное
14975,Victory,Victory Vision Tour,2008,Чехов,65000,1731,106.0,2.0,МКПП-6,ремень,красный,750000,v-образное
14976,Victory,Victory Vision Tour,2008,Москва,111000,1800,95.0,2.0,МКПП-6,ремень,пурпурный,750000,v-образное
14977,Victory,Victory Kingpin,2007,Москва,27000,1634,85.0,2.0,МКПП-6,ремень,оранжевый,680000,v-образное
14978,Victory,Victory Cross Country,2014,Москва,51000,1749,97.0,2.0,МКПП-6,ремень,чёрный,750000,v-образное
14979,VOGE,VOGE 650DSX,2022,Санкт-Петербург,2400,650,50.0,1.0,МКПП-5,цепь,красный,600000,рядное
14980,VOGE,VOGE 300RR,2023,Москва,460,300,29.0,1.0,МКПП-6,цепь,чёрный,360000,рядное
14981,VOGE,VOGE 350AC,2023,Воронеж,2100,321,41.0,2.0,МКПП-6,цепь,серебристый,430000,рядное
14982,VOGE,VOGE 300RR,2023,Санкт-Петербург,3400,300,29.0,1.0,МКПП-6,цепь,красный,345000,рядное
14983,VOGE,VOGE 500AC,2022,Москва,2800,500,47.0,2.0,МКПП-6,цепь,голубой,480000,рядное
14984,VOGE,VOGE 500AC,2023,Нижний Новгород,8000,500,46.0,2.0,МКПП-6,цепь,синий,556000,рядное
14985,VOGE,VOGE 300AC,2020,Нижний Новгород,8042,300,29.0,1.0,МКПП-6,цепь,чёрный,297000,рядное
14986,VOGE,VOGE 900DSX,2024,Новосибирск,1,895,96.0,2.0,МКПП-6,цепь,синий,1066000,v-образное
14987,VOGE,VOGE 650DSX Adventure,2023,Екатеринбург,15300,652,50.0,1.0,МКПП-5,цепь,синий,725000,рядное
14988,VOGE,VOGE 500AC,2022,Красноярск,76,471,47.0,2.0,МКПП-6,цепь,голубой,594000,рядное
14989,VOGE,VOGE 300R,2021,Москва,3235,300,29.0,1.0,МКПП-6,цепь,чёрный,330000,рядное
14990,VOGE,VOGE 300 Rally,2023,Красноярск,550,292,29.0,1.0,МКПП-6,цепь,жёлтый,370000,рядное
14991,VOGE,VOGE 525DSX Adventure,2024,Коломна,311,494,53.0,2.0,МКПП-6,цепь,синий,755000,рядное
14992,VOGE,VOGE 650DSX,2023,Тюмень,432,650,50.0,1.0,МКПП-6,цепь,синий,680000,рядное
14993,VOGE,VOGE 300AC,2022,Москва,3100,300,25.0,1.0,МКПП-6,цепь,зелёный,300000,рядное
14994,VOGE,VOGE 500DSX Adventure,2023,Новосибирск,6000,473,47.0,2.0,МКПП-6,цепь,серый,610000,рядное
14995,VOGE,VOGE 300 Rally,2024,Москва,280,300,29.0,1.0,МКПП-6,цепь,жёлтый,389000,рядное
14996,VOGE,VOGE 300RR,2022,Видное,4000,292,29.0,1.0,МКПП-6,цепь,серебристый,340000,рядное
14997,VOGE,VOGE 500DSX,2022,Москва,6750,500,47.0,2.0,МКПП-6,цепь,чёрный,530000,рядное
14998,VOGE,VOGE 300AC,2020,Санкт-Петербург,17000,292,29.0,1.0,МКПП-6,цепь,чёрный,310000,рядное
14999,VOGE,VOGE 500AC,2022,Нахабино,14800,500,47.0,2.0,МКПП-6,цепь,серый,490000,рядное
15000,VOGE,VOGE 300R,2020,Москва,11500,300,30.0,1.0,МКПП-6,цепь,чёрный,280000,рядное
15001,VOGE,VOGE 300R,2020,Рыбинск,13500,292,29.0,1.0,МКПП-6,цепь,чёрный,258000,рядное
15002,VOGE,VOGE 350AC,2023,Рязань,6500,321,40.0,2.0,МКПП-6,цепь,серебристый,450000,рядное
15003,VOGE,VOGE 500AC,2022,Мытищи,9864,500,47.0,2.0,МКПП-6,цепь,серый,570000,рядное
15004,VOGE,VOGE 500AC,2022,Санкт-Петербург,2200,471,47.0,2.0,МКПП-6,цепь,голубой,550000,рядное
15005,VOGE,VOGE 300DS Adventure,2022,Люберцы,14000,300,29.0,1.0,МКПП-6,цепь,чёрный,350000,рядное
15006,VOGE,VOGE 300R,2022,Санкт-Петербург,13000,300,29.0,1.0,МКПП-6,цепь,красный,300000,рядное
